1000 12 0.5
1000 11 0.5
1000 12 0.5
1000 11 0.5
1000 12 0.5
1000 11 0.5
1000 12 0.5
1000 11 0.5
1000 11 0.5
1000 12 0.5
1000 11 0.5
1000 12 0.5
1000 11 0.5
1000 11 0.5
1000 12 0.5
1000 11 0.5
1000 11 0.5
1000 11 0.5
1000 11 0.5
1000 11 0.5
1000 12 0.5
1000 11 0.55
1000 11 0.55
1000 11 0.55
1000 11 0.55
1000 12 0.55
1000 11 0.55
1000 12 0.55
1000 11 0.55
1000 12 0.55
1000 11 0.55
1000 12 0.55
1000 11 0.55
1000 11 0.55
1000 12 0.55
1000 11 0.55
1000 12 0.55
1000 11 0.55
1000 11 0.55
1000 11 0.55
1000 11 0.55
1000 11 0.55
1000 11 0.55
1000 11 0.55
1000 11 0.55
1000 12 0.55
1000 11 0.6
1000 11 0.6
1000 11 0.6
1000 11 0.6
1000 12 0.6
1000 11 0.6
1000 12 0.6
1000 11 0.6
1000 12 0.6
1000 11 0.6
1000 12 0.6
1000 11 0.6
1000 11 0.6
1000 12 0.6
1000 11 0.6
1000 12 0.6
1000 11 0.6
1000 11 0.6
1000 11 0.6
1000 11 0.6
1000 11 0.6
1000 11 0.6
1000 11 0.6
1000 11 0.6
1000 12 0.6
1000 11 0.65
1000 11 0.65
1000 11 0.65
1000 11 0.65
1000 12 0.65
1000 11 0.65
1000 12 0.65
1000 11 0.65
1000 12 0.65
1000 11 0.65
1000 12 0.65
1000 11 0.65
1000 11 0.65
1000 12 0.65
1000 11 0.65
1000 12 0.65
1000 11 0.65
1000 11 0.65
1000 11 0.65
1000 11 0.65
1000 11 0.65
1000 11 0.65
1000 11 0.65
1000 11 0.65
1000 12 0.65
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 12 0.7
1000 11 0.7
1000 12 0.7
1000 11 0.7
1000 12 0.7
1000 11 0.7
1000 12 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 12 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 11 0.7
1000 12 0.7
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 12 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 12 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 11 0.75
1000 12 0.75
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 12 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 11 0.8
1000 12 0.8
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 12 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 11 0.85
1000 12 0.85
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 12 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 11 0.9
1000 12 0.9
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 12 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 11 0.95
1000 12 0.95
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 12 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 11 1
1000 12 1
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 12 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 11 1.05
1000 12 1.05
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 12 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 11 1.1
1000 12 1.1
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 12 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.15
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 12 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.2
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.25
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.3
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.35
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.4
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.45
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.5
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.55
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.6
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.65
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.7
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.75
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.8
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.85
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.9
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
1000 11 1.95
